transaction_id,store_id,store_type,date,customers_count,revenue,avg_bill_value
90091,8,Cinema,2026-04-15,3,2648,882
90092,15,Clothing,2025-09-04,15,5093,339
90093,46,Clothing,2026-03-28,6,2849,474
90094,2,Food,2025-07-24,3,1986,662
90095,12,Electronics,2026-01-30,16,11949,746
90096,36,Food,2025-05-05,1,863,863
90097,46,Clothing,2025-04-25,5,3162,632
90098,18,Food,2025-09-25,4,1952,488
90099,10,Salon,2026-03-03,10,2961,296
90100,33,Cinema,2025-09-01,4,3225,806
90101,46,Clothing,2026-04-06,10,5853,585
90102,44,Salon,2025-11-10,3,1873,624
90103,15,Clothing,2025-10-17,4,2401,600
90104,32,Furniture,2025-11-02,124,33783,272
90105,9,Salon,2026-03-17,3,2345,781
90106,15,Clothing,2026-02-01,9,6177,686
90107,28,Clothing,2025-08-14,13,5138,395
90108,18,Food,2025-11-06,4,1421,355
90109,6,Salon,2025-10-27,4,2274,568
90110,42,Electronics,2025-06-17,14,10365,740
90111,45,Food,2025-08-23,2,1431,715
90112,31,Clothing,2026-04-04,13,8704,669
90113,48,Furniture,2025-09-04,40,23924,598
90114,17,Food,2025-09-25,2,1422,711
90115,36,Food,2025-10-18,4,1251,312
90116,44,Salon,2025-04-25,1,1485,1485
90117,23,Salon,2025-11-21,3,2571,857
90118,27,Salon,2025-12-24,1,529,529
90119,33,Cinema,2025-05-28,6,4937,822
90120,22,Food,2026-03-24,4,1157,289
90121,4,Food,2025-05-16,2,1424,712
90122,36,Food,2026-02-15,7,1825,260
90123,18,Food,2025-12-13,3,2094,698
90124,21,Food,2025-08-05,6,1646,274
90125,40,Cinema,2025-12-26,4,1248,312
90126,20,Cinema,2025-12-03,13,3353,257
90127,5,Food,2025-06-13,1,1303,1303
90128,2,Food,2025-08-11,3,1874,624
90129,4,Food,2025-11-19,3,1912,637
90130,45,Food,2026-03-29,6,3244,540
90131,36,Food,2025-11-22,2,1925,962
90132,23,Salon,2025-09-03,7,1654,236
90133,44,Salon,2025-07-06,6,2224,370
90134,8,Cinema,2026-02-17,3,2159,719
90135,40,Cinema,2025-10-12,6,4306,717
90136,49,Food,2026-01-23,2,1714,857
90137,43,Clothing,2025-09-12,6,2357,392
90138,26,Clothing,2025-08-11,21,7333,349
90139,42,Electronics,2025-06-02,13,5990,460
90140,4,Food,2026-01-13,4,1271,317
90141,19,Clothing,2026-01-05,18,4800,266
90142,32,Furniture,2025-05-02,51,19944,391
90143,12,Electronics,2026-03-12,22,16884,767
90144,41,Cinema,2025-04-27,17,3796,223
90145,19,Clothing,2025-12-11,5,2091,418
90146,49,Food,2025-06-05,2,1708,854
90147,29,Salon,2026-02-14,10,3603,360
90148,4,Food,2025-11-15,2,1709,854
90149,13,Food,2025-05-09,5,1441,288
90150,37,Salon,2025-09-27,8,3412,426
90151,9,Salon,2025-05-12,2,1976,988
90152,46,Clothing,2026-01-09,8,5557,694
90153,14,Salon,2025-11-18,4,2721,680
90154,6,Salon,2025-11-09,2,1875,937
90155,15,Clothing,2025-12-22,14,4452,318
90156,23,Salon,2025-06-24,4,2178,544
90157,32,Furniture,2026-04-01,16,11561,722
90158,46,Clothing,2025-08-23,16,5172,323
90159,8,Cinema,2025-06-07,8,4334,541
90160,21,Food,2025-11-09,5,1757,351
90161,8,Cinema,2025-08-10,12,6373,531
90162,27,Salon,2025-09-28,6,2490,415
90163,24,Electronics,2026-03-22,24,18163,756
90164,17,Food,2025-10-05,2,1275,637
90165,24,Electronics,2025-05-23,22,10553,479
90166,29,Salon,2026-01-15,4,2607,651
90167,31,Clothing,2026-01-24,23,4648,202
90168,7,Clothing,2025-08-22,8,5570,696
90169,8,Cinema,2026-04-11,17,4488,264
90170,4,Food,2025-12-11,3,1249,416
90171,5,Food,2025-11-25,4,1463,365
90172,48,Furniture,2025-07-26,75,29097,387
90173,35,Food,2025-12-28,3,2342,780
90174,5,Food,2025-09-01,6,2012,335
90175,20,Cinema,2025-09-22,8,2207,275
90176,24,Electronics,2026-02-17,8,6460,807
90177,19,Clothing,2025-08-09,9,4923,547
90178,43,Clothing,2026-01-08,9,6530,725
90179,20,Cinema,2026-02-28,10,3716,371
90180,7,Clothing,2026-01-20,13,3880,298
90181,26,Clothing,2025-08-19,24,5584,232
90182,36,Food,2025-12-03,3,1128,376
90183,50,Food,2025-12-03,1,1112,1112
90184,34,Furniture,2025-09-15,82,33134,404
90185,22,Food,2026-03-14,10,2954,295
90186,48,Furniture,2025-12-17,47,23069,490
90187,48,Furniture,2025-11-22,54,37507,694
90188,24,Electronics,2026-01-07,7,3558,508
90189,12,Electronics,2025-08-04,9,6339,704
90190,41,Cinema,2025-09-27,18,5189,288
90191,28,Clothing,2025-09-26,9,4794,532
90192,4,Food,2026-01-26,5,2102,420
90193,2,Food,2026-01-28,4,1479,369
90194,31,Clothing,2025-12-02,7,3635,519
90195,49,Food,2025-06-26,1,1515,1515
90196,2,Food,2025-11-12,1,209,209
90197,23,Salon,2025-08-25,1,1135,1135
90198,29,Salon,2026-04-13,4,3148,787
90199,21,Food,2025-10-06,1,1136,1136
90200,8,Cinema,2026-02-25,7,3972,567
90201,23,Salon,2025-09-16,2,1985,992
90202,1,Salon,2026-04-06,2,1677,838
90203,34,Furniture,2026-04-02,49,19742,402
90204,27,Salon,2025-05-16,3,2531,843
90205,40,Cinema,2025-08-19,5,3535,707
90206,41,Cinema,2026-03-03,3,2329,776
90207,38,Clothing,2025-04-26,25,6542,261
90208,34,Furniture,2025-07-05,32,24390,762
90209,22,Food,2025-09-14,1,707,707
90210,40,Cinema,2025-09-04,3,2198,732
90211,43,Clothing,2026-03-18,18,6568,364
90212,19,Clothing,2025-07-17,7,4420,631
90213,39,Salon,2025-12-26,2,1898,949
90214,39,Salon,2025-05-03,3,2473,824
90215,39,Salon,2025-10-22,1,1284,1284
90216,1,Salon,2026-01-12,3,2274,758
90217,46,Clothing,2026-03-21,7,5181,740
90218,11,Furniture,2026-01-11,37,20545,555
90219,38,Clothing,2025-09-04,12,6428,535
90220,38,Clothing,2025-06-09,20,5146,257
90221,25,Electronics,2025-07-29,17,11956,703
90222,38,Clothing,2025-05-30,14,5509,393
90223,5,Food,2026-01-20,6,1636,272
90224,18,Food,2025-09-25,3,1316,438
90225,39,Salon,2026-03-14,2,1498,749
90226,45,Food,2025-12-04,1,1150,1150
90227,48,Furniture,2025-07-26,55,36224,658
90228,33,Cinema,2025-10-28,2,1516,758
90229,47,Clothing,2025-07-27,21,5389,256
90230,27,Salon,2026-01-06,2,996,498
90231,40,Cinema,2025-11-09,7,3818,545
90232,45,Food,2026-04-01,3,2560,853
90233,27,Salon,2025-10-01,1,1019,1019
90234,10,Salon,2026-03-05,4,1446,361
90235,26,Clothing,2025-06-22,12,4310,359
90236,13,Food,2026-02-07,4,1492,373
90237,41,Cinema,2025-11-17,5,2548,509
90238,40,Cinema,2025-11-05,5,2256,451
90239,1,Salon,2025-08-19,3,1601,533
90240,43,Clothing,2025-12-09,7,5449,778
90241,33,Cinema,2025-11-03,21,5495,261
90242,48,Furniture,2025-11-13,42,10554,251
90243,33,Cinema,2026-02-27,5,3570,714
90244,20,Cinema,2025-08-14,3,2195,731
90245,8,Cinema,2026-01-21,6,3198,533
90246,10,Salon,2026-02-21,11,2450,222
90247,10,Salon,2025-12-23,5,3135,627
90248,18,Food,2025-10-12,2,1566,783
90249,35,Food,2025-12-22,1,1326,1326
90250,41,Cinema,2025-06-05,4,2189,547
90251,46,Clothing,2025-07-30,8,5138,642
90252,20,Cinema,2025-11-20,3,2832,944
90253,15,Clothing,2025-05-25,14,4994,356
90254,26,Clothing,2025-11-14,2,1553,776
90255,21,Food,2025-06-26,6,2392,398
90256,4,Food,2025-05-25,3,1831,610
90257,47,Clothing,2026-01-15,7,3887,555
90258,21,Food,2025-12-28,2,1114,557
90259,34,Furniture,2025-11-05,36,24403,677
90260,45,Food,2026-01-12,3,1609,536
90261,1,Salon,2025-05-18,15,4057,270
90262,21,Food,2026-03-30,2,1139,569
90263,4,Food,2025-12-09,2,719,359
90264,23,Salon,2025-09-14,14,3519,251
90265,31,Clothing,2026-01-19,15,3904,260
90266,6,Salon,2025-10-14,6,1915,319
90267,26,Clothing,2025-09-04,13,5186,398
90268,46,Clothing,2025-12-18,6,1768,294
90269,7,Clothing,2025-10-09,5,3209,641
90270,2,Food,2025-11-28,2,1518,759
90271,46,Clothing,2026-03-20,4,3035,758
90272,2,Food,2025-11-25,2,1466,733
90273,4,Food,2025-08-03,5,1415,283
90274,49,Food,2026-03-10,2,1580,790
90275,12,Electronics,2026-01-24,8,2268,283
90276,17,Food,2026-01-17,5,1674,334
90277,38,Clothing,2025-11-13,1,1154,1154
90278,3,Food,2025-05-18,10,2489,248
90279,48,Furniture,2025-11-16,19,12162,640
90280,46,Clothing,2025-07-21,3,2392,797
90281,21,Food,2025-06-29,1,1032,1032
90282,41,Cinema,2026-03-11,1,1321,1321
90283,30,Clothing,2025-12-24,5,3949,789
90284,16,Cinema,2026-02-18,1,1241,1241
90285,20,Cinema,2025-12-13,6,4927,821
90286,15,Clothing,2026-01-04,5,3625,725
90287,50,Food,2025-11-28,4,1672,418
90288,24,Electronics,2025-10-25,16,11143,696
90289,39,Salon,2025-07-16,1,1304,1304
90290,40,Cinema,2025-11-10,7,3862,551
90291,16,Cinema,2025-04-21,9,4374,486
90292,8,Cinema,2025-06-07,13,5634,433
90293,26,Clothing,2025-04-27,8,6588,823
90294,7,Clothing,2025-12-07,19,4256,224
90295,29,Salon,2025-11-21,6,3070,511
90296,20,Cinema,2025-04-27,9,3714,412
90297,28,Clothing,2025-07-05,10,6618,661
90298,25,Electronics,2025-09-05,66,14805,224
90299,26,Clothing,2025-07-21,11,4853,441
90300,40,Cinema,2025-07-10,8,4027,503
90301,39,Salon,2025-11-17,1,772,772
90302,14,Salon,2025-09-03,3,2149,716
90303,35,Food,2025-05-05,6,1440,240
90304,18,Food,2025-05-10,2,1675,837
90305,28,Clothing,2026-01-21,7,5306,758
90306,27,Salon,2026-02-05,3,1422,474
90307,19,Clothing,2025-09-25,3,1005,335
90308,4,Food,2025-11-20,1,761,761
90309,26,Clothing,2026-01-19,3,2312,770
90310,21,Food,2026-02-23,2,2088,1044
90311,50,Food,2025-11-01,1,737,737
90312,30,Clothing,2025-07-31,12,5205,433
90313,22,Food,2025-10-19,6,1939,323
90314,40,Cinema,2026-03-15,6,4262,710
90315,1,Salon,2025-07-01,3,733,244
90316,21,Food,2025-09-13,4,1987,496
90317,8,Cinema,2025-09-24,9,4201,466
90318,29,Salon,2025-10-03,10,2761,276
90319,39,Salon,2025-10-04,4,2145,536
90320,22,Food,2026-03-08,9,2810,312
90321,47,Clothing,2025-07-07,4,2119,529
90322,42,Electronics,2025-12-16,1,720,720
90323,14,Salon,2025-06-17,2,1982,991
90324,21,Food,2025-09-28,5,1991,398
90325,37,Salon,2025-04-27,3,2701,900
90326,18,Food,2026-02-07,4,2503,625
90327,1,Salon,2025-12-27,4,2524,631
90328,29,Salon,2026-01-14,2,1987,993
90329,22,Food,2026-03-04,4,1299,324
90330,8,Cinema,2026-02-19,7,2095,299
90331,27,Salon,2025-06-10,3,1709,569
90332,50,Food,2026-01-23,3,1397,465
90333,3,Food,2026-02-26,1,313,313
90334,46,Clothing,2025-10-18,14,6529,466
90335,38,Clothing,2025-05-20,12,8286,690
90336,46,Clothing,2025-04-26,22,4582,208
90337,11,Furniture,2025-04-28,17,10719,630
90338,18,Food,2025-11-07,2,992,496
90339,42,Electronics,2026-03-21,49,10678,217
90340,48,Furniture,2025-05-22,24,18839,784
90341,9,Salon,2025-06-26,2,1917,958
90342,5,Food,2025-11-10,2,1545,772
90343,11,Furniture,2025-07-05,42,14328,341
90344,30,Clothing,2026-01-17,30,6198,206
90345,40,Cinema,2025-09-30,4,3853,963
90346,18,Food,2026-01-11,2,1365,682
90347,7,Clothing,2026-02-14,12,6528,544
90348,34,Furniture,2025-12-05,50,12744,254
90349,49,Food,2026-04-06,4,1929,482
90350,3,Food,2025-08-27,1,1488,1488
90351,41,Cinema,2025-11-14,3,2376,792
90352,41,Cinema,2025-05-08,5,3401,680
90353,37,Salon,2025-10-22,3,2739,913
90354,30,Clothing,2026-03-12,13,4234,325
90355,24,Electronics,2026-04-05,14,8882,634
90356,50,Food,2025-10-07,2,1700,850
90357,34,Furniture,2026-01-26,37,27210,735
90358,21,Food,2025-08-18,2,1356,678
90359,8,Cinema,2025-09-12,12,3300,275
90360,6,Salon,2026-04-12,2,1699,849
90361,39,Salon,2026-04-15,4,1824,456
90362,29,Salon,2025-06-23,2,2135,1067
90363,24,Electronics,2025-12-31,57,12513,219
90364,48,Furniture,2025-09-01,51,32018,627
90365,45,Food,2025-05-16,3,2084,694
90366,46,Clothing,2025-06-03,5,3434,686
90367,7,Clothing,2025-10-05,1,130,130
90368,26,Clothing,2025-04-20,4,3218,804
90369,22,Food,2025-06-07,4,1582,395
90370,50,Food,2026-04-19,6,1284,214
90371,5,Food,2026-01-29,1,1516,1516
90372,3,Food,2026-01-08,2,1415,707
90373,28,Clothing,2025-07-19,11,5716,519
90374,3,Food,2025-04-27,2,1912,956
90375,18,Food,2025-12-28,3,2096,698
90376,36,Food,2025-10-17,2,1546,773
90377,19,Clothing,2025-12-21,9,6288,698
90378,48,Furniture,2025-10-05,35,10526,300
90379,19,Clothing,2025-10-25,9,4248,472
90380,34,Furniture,2025-11-17,103,45564,442
90381,39,Salon,2025-06-04,2,1582,791
90382,29,Salon,2025-06-11,5,2902,580
90383,37,Salon,2026-02-13,1,1186,1186
90384,17,Food,2025-10-05,1,976,976
90385,39,Salon,2026-03-22,3,1929,643
90386,1,Salon,2025-11-29,3,1557,519
90387,19,Clothing,2025-12-01,10,5276,527
90388,35,Food,2025-07-14,7,1584,226
90389,46,Clothing,2025-12-05,12,3884,323
90390,45,Food,2025-11-12,3,2193,731
90391,50,Food,2026-03-26,6,2179,363
90392,1,Salon,2025-06-13,1,667,667
90393,48,Furniture,2026-04-19,59,24225,410
90394,50,Food,2025-12-10,4,1560,390
90395,8,Cinema,2026-01-16,3,2477,825
90396,44,Salon,2026-01-28,4,2634,658
90397,29,Salon,2025-06-17,3,2987,995
90398,40,Cinema,2025-08-14,4,3374,843
90399,27,Salon,2025-07-09,3,1864,621
90400,35,Food,2026-04-14,2,2016,1008
90401,5,Food,2025-12-28,5,1755,351
90402,6,Salon,2025-11-08,5,3611,722
90403,16,Cinema,2025-12-27,4,3250,812
90404,46,Clothing,2025-12-03,6,5072,845
90405,11,Furniture,2025-09-06,80,29948,374
90406,38,Clothing,2025-06-15,13,3471,267
90407,40,Cinema,2025-06-05,5,2714,542
90408,21,Food,2026-03-27,3,2409,803
90409,5,Food,2025-09-28,3,1060,353
90410,33,Cinema,2025-12-14,4,3342,835
90411,44,Salon,2025-08-11,2,1362,681
90412,15,Clothing,2025-08-04,18,5977,332
90413,40,Cinema,2025-09-02,10,3982,398
90414,24,Electronics,2025-04-21,24,11003,458
90415,10,Salon,2025-10-16,2,728,364
90416,50,Food,2026-03-05,3,1321,440
90417,1,Salon,2025-07-16,6,2705,450
90418,29,Salon,2025-07-12,11,3471,315
90419,32,Furniture,2026-01-17,59,32416,549
90420,35,Food,2025-12-08,3,2073,691
90421,40,Cinema,2026-02-05,5,3088,617
90422,21,Food,2025-09-18,3,1405,468
90423,40,Cinema,2025-09-23,12,3626,302
90424,20,Cinema,2025-06-05,2,1592,796
90425,23,Salon,2025-10-03,4,2001,500
90426,12,Electronics,2025-05-24,63,13728,217
90427,45,Food,2025-04-25,3,1405,468
90428,28,Clothing,2025-06-11,8,3664,458
90429,24,Electronics,2025-05-27,36,10392,288
90430,16,Cinema,2026-03-03,15,3315,221
90431,2,Food,2025-05-30,1,1397,1397
90432,23,Salon,2025-06-17,7,2158,308
90433,26,Clothing,2025-06-23,2,1804,902
90434,26,Clothing,2025-07-11,4,3223,805
90435,31,Clothing,2025-05-22,4,3646,911
90436,11,Furniture,2025-12-06,22,17284,785
90437,23,Salon,2025-09-10,3,1369,456
90438,27,Salon,2025-08-02,3,2471,823
90439,35,Food,2025-09-23,2,1216,608
90440,27,Salon,2025-12-21,5,3391,678
90441,14,Salon,2025-07-25,4,3135,783
90442,29,Salon,2026-03-31,1,900,900
90443,45,Food,2025-09-11,2,1094,547
90444,16,Cinema,2025-11-24,6,4716,786
90445,3,Food,2025-09-22,1,836,836
90446,6,Salon,2026-03-17,1,803,803
90447,12,Electronics,2026-02-09,27,9992,370
90448,33,Cinema,2025-09-12,6,2779,463
90449,21,Food,2026-03-05,2,2088,1044
90450,35,Food,2025-12-30,2,2159,1079
90451,37,Salon,2025-09-09,3,1948,649
90452,29,Salon,2025-07-11,7,2624,374
90453,3,Food,2025-05-29,4,2074,518
90454,14,Salon,2026-01-18,7,2239,319
90455,32,Furniture,2025-11-14,51,27863,546
90456,3,Food,2025-11-27,1,348,348
90457,2,Food,2025-05-12,2,1327,663
90458,12,Electronics,2025-11-08,44,18882,429
90459,3,Food,2025-06-13,7,1576,225
90460,4,Food,2025-11-06,3,1222,407
90461,35,Food,2026-04-07,8,1930,241
90462,5,Food,2025-09-14,4,1686,421
90463,13,Food,2025-11-01,3,2311,770
90464,24,Electronics,2026-03-27,40,14184,354
90465,38,Clothing,2025-09-01,8,5819,727
90466,7,Clothing,2025-10-20,8,4751,593
90467,17,Food,2025-09-29,2,1311,655
90468,36,Food,2025-08-07,2,1241,620
90469,31,Clothing,2025-12-11,20,6759,337
90470,45,Food,2025-05-18,5,2701,540
90471,28,Clothing,2025-06-01,23,4823,209
90472,24,Electronics,2025-07-28,38,21527,566
90473,23,Salon,2025-08-20,2,1254,627
90474,42,Electronics,2025-09-13,34,12431,365
90475,12,Electronics,2025-05-13,33,15351,465
90476,14,Salon,2026-01-21,2,1801,900
90477,46,Clothing,2026-04-17,8,5309,663
90478,4,Food,2026-01-11,4,2194,548
90479,32,Furniture,2026-01-12,55,29226,531
90480,50,Food,2025-05-23,3,1972,657
90481,16,Cinema,2025-11-11,18,3847,213
90482,24,Electronics,2025-08-16,21,15411,733
90483,12,Electronics,2025-06-12,11,6783,616
90484,29,Salon,2025-12-16,3,2923,974
90485,40,Cinema,2025-07-14,4,1743,435
90486,14,Salon,2026-03-28,7,2087,298
90487,10,Salon,2026-01-22,4,2109,527
90488,25,Electronics,2026-02-26,37,10648,287
90489,23,Salon,2025-11-03,2,1356,678
90490,23,Salon,2025-05-10,4,2932,733
90491,33,Cinema,2025-11-08,25,5508,220
90492,15,Clothing,2025-09-15,9,6118,679
90493,22,Food,2025-05-28,4,2112,528
90494,8,Cinema,2025-05-28,10,3865,386
90495,17,Food,2026-01-27,2,1067,533
90496,12,Electronics,2026-02-20,23,11524,501
90497,30,Clothing,2025-06-04,12,4560,380
90498,7,Clothing,2026-01-12,6,4451,741
90499,46,Clothing,2026-02-13,6,5214,869
90500,39,Salon,2025-05-15,4,1182,295
90501,31,Clothing,2025-08-23,6,3425,570
90502,2,Food,2026-02-15,3,2943,981
90503,16,Cinema,2025-09-15,2,1072,536
90504,41,Cinema,2026-04-04,9,6022,669
90505,27,Salon,2025-05-17,7,2289,327
90506,24,Electronics,2026-03-09,11,3354,304
90507,20,Cinema,2025-12-01,4,2991,747
90508,6,Salon,2026-02-03,5,2083,416
90509,30,Clothing,2025-12-27,14,6450,460
90510,21,Food,2026-04-18,4,932,233
90511,16,Cinema,2025-09-13,5,3148,629
90512,31,Clothing,2025-05-28,3,1837,612
90513,10,Salon,2026-04-16,3,1886,628
90514,23,Salon,2025-06-21,5,1688,337
90515,24,Electronics,2025-09-30,47,17215,366
90516,36,Food,2025-11-17,1,697,697
90517,8,Cinema,2025-09-09,7,4123,589
90518,10,Salon,2025-12-13,3,2228,742
90519,10,Salon,2025-08-22,1,683,683
90520,36,Food,2025-11-10,8,2033,254
90521,15,Clothing,2026-01-03,25,10423,416
90522,29,Salon,2025-05-04,3,1835,611
90523,39,Salon,2025-06-20,5,1280,256
90524,39,Salon,2026-02-08,8,2029,253
90525,48,Furniture,2025-06-20,50,26959,539
90526,46,Clothing,2025-05-05,5,4592,918
90527,13,Food,2025-12-22,2,2184,1092
90528,15,Clothing,2025-04-23,16,6877,429
90529,8,Cinema,2025-09-27,11,3911,355
90530,1,Salon,2025-06-26,5,1857,371
90531,12,Electronics,2025-06-10,26,15057,579
90532,38,Clothing,2025-10-12,5,3461,692
90533,36,Food,2025-09-22,2,1048,524
90534,29,Salon,2025-08-29,4,1314,328
90535,28,Clothing,2025-08-05,12,5835,486
90536,26,Clothing,2025-07-21,6,3929,654
90537,22,Food,2025-11-02,6,1710,285
90538,26,Clothing,2026-01-20,10,5355,535
90539,11,Furniture,2026-04-06,21,16038,763
90540,19,Clothing,2025-08-09,10,8222,822
90541,3,Food,2025-10-10,1,774,774
90542,39,Salon,2025-05-16,4,2150,537
90543,37,Salon,2025-07-28,3,1344,448
90544,13,Food,2025-05-31,4,2672,668
90545,37,Salon,2025-09-15,3,1541,513
90546,27,Salon,2026-01-20,5,2314,462
90547,18,Food,2025-06-08,1,1284,1284
90548,27,Salon,2025-11-09,20,4240,212
90549,17,Food,2025-05-16,2,863,431
90550,21,Food,2025-05-12,3,1513,504
90551,6,Salon,2026-03-16,5,2049,409
90552,15,Clothing,2025-05-22,3,2041,680
90553,46,Clothing,2026-04-12,8,6925,865
90554,40,Cinema,2026-02-14,11,5229,475
90555,2,Food,2025-09-09,4,1278,319
90556,17,Food,2025-11-20,1,841,841
90557,3,Food,2025-07-17,3,896,298
90558,47,Clothing,2025-08-24,4,3809,952
90559,38,Clothing,2026-03-05,8,3991,498
90560,20,Cinema,2025-12-12,6,3298,549
90561,5,Food,2025-05-09,1,1271,1271
90562,10,Salon,2025-06-24,4,2404,601
90563,34,Furniture,2025-08-05,14,7949,567
90564,41,Cinema,2026-03-21,14,4839,345
90565,10,Salon,2025-12-12,4,2640,660
90566,39,Salon,2025-05-25,6,2364,394
90567,26,Clothing,2025-10-30,10,5107,510
90568,43,Clothing,2025-11-14,7,3632,518
90569,25,Electronics,2026-03-27,13,10483,806
90570,33,Cinema,2025-07-09,11,3295,299
90571,32,Furniture,2025-08-11,23,12864,559
90572,47,Clothing,2026-02-18,4,2894,723
90573,4,Food,2025-09-23,2,1813,906
90574,10,Salon,2025-11-27,3,1767,589
90575,41,Cinema,2025-08-03,9,5684,631
90576,29,Salon,2025-12-16,2,974,487
90577,19,Clothing,2025-11-04,6,3594,599
90578,49,Food,2026-02-25,3,2153,717
90579,43,Clothing,2025-08-15,22,4492,204
90580,17,Food,2026-01-24,7,1843,263
90581,23,Salon,2025-06-03,1,1012,1012
90582,31,Clothing,2025-06-02,6,4159,693
90583,30,Clothing,2026-04-05,4,3209,802
90584,13,Food,2025-10-17,2,1587,793
90585,22,Food,2025-04-29,1,100,100
90586,10,Salon,2025-12-19,1,1414,1414
90587,38,Clothing,2025-11-03,7,4268,609
90588,10,Salon,2026-03-19,6,2084,347
90589,29,Salon,2026-02-07,3,2925,975
90590,4,Food,2025-08-14,6,2052,342
90591,41,Cinema,2026-01-18,9,5015,557
90592,29,Salon,2026-03-28,5,3364,672
90593,9,Salon,2026-04-04,4,3133,783
90594,20,Cinema,2025-06-07,11,4143,376
90595,9,Salon,2026-03-23,4,2232,558
90596,35,Food,2025-07-17,8,1836,229
90597,26,Clothing,2025-11-16,27,6112,226
90598,21,Food,2025-05-10,9,2145,238
90599,46,Clothing,2025-11-30,6,3669,611
90600,13,Food,2025-07-14,1,823,823
90601,5,Food,2025-08-09,1,1509,1509
90602,25,Electronics,2026-03-17,32,13404,418
90603,31,Clothing,2025-06-24,26,7910,304
90604,42,Electronics,2025-07-26,8,5292,661
90605,38,Clothing,2025-12-15,6,3941,656
90606,33,Cinema,2026-01-12,7,3337,476
90607,21,Food,2026-02-07,2,2106,1053
90608,18,Food,2025-10-31,6,1489,248
90609,25,Electronics,2025-11-18,23,6076,264
90610,23,Salon,2025-05-18,3,2275,758
90611,18,Food,2025-09-04,4,1868,467
90612,13,Food,2025-11-21,2,2078,1039
90613,21,Food,2026-03-22,4,2658,664
90614,46,Clothing,2025-10-26,6,5517,919
90615,27,Salon,2026-01-16,8,2939,367
90616,36,Food,2025-05-18,4,1709,427
90617,9,Salon,2025-05-28,3,2305,768
90618,36,Food,2026-01-09,1,844,844
90619,45,Food,2026-03-24,1,1137,1137
90620,38,Clothing,2026-02-25,14,5367,383
90621,45,Food,2026-04-13,2,1505,752
90622,48,Furniture,2025-09-12,85,17832,209
90623,10,Salon,2025-05-02,3,1371,457
90624,43,Clothing,2026-04-11,3,2767,922
90625,18,Food,2026-03-28,2,1183,591
90626,15,Clothing,2026-01-27,4,2626,656
90627,36,Food,2026-04-03,1,1055,1055
90628,30,Clothing,2026-04-16,8,4125,515
90629,11,Furniture,2025-04-24,54,26484,490
90630,47,Clothing,2025-10-03,4,2433,608
90631,47,Clothing,2025-09-02,6,4946,824
90632,7,Clothing,2026-01-24,6,5324,887
90633,36,Food,2025-10-28,6,1423,237
90634,19,Clothing,2025-08-06,10,4954,495
90635,8,Cinema,2026-02-28,8,3900,487
90636,33,Cinema,2025-09-07,7,4256,608
90637,4,Food,2025-07-17,6,2294,382
90638,4,Food,2026-02-20,1,823,823
90639,31,Clothing,2025-08-14,12,3510,292
90640,46,Clothing,2025-07-03,7,2955,422
90641,48,Furniture,2025-05-18,68,39691,583
90642,35,Food,2025-06-11,2,1523,761
90643,5,Food,2025-08-26,3,1259,419
90644,7,Clothing,2026-04-13,7,4996,713
90645,9,Salon,2025-06-16,4,2356,589
90646,2,Food,2026-04-13,1,1196,1196
90647,10,Salon,2025-12-05,2,1369,684
90648,47,Clothing,2025-10-30,7,3169,452
90649,9,Salon,2025-12-20,10,3259,325
90650,20,Cinema,2025-08-17,9,3954,439
90651,1,Salon,2025-11-05,3,2071,690
90652,27,Salon,2026-03-14,4,1836,459
90653,39,Salon,2026-03-23,1,1358,1358
90654,20,Cinema,2026-03-01,8,5662,707
90655,32,Furniture,2025-09-24,17,11239,661
90656,21,Food,2025-06-24,1,1402,1402
90657,20,Cinema,2025-04-23,9,2454,272
90658,18,Food,2025-10-26,4,2408,602
90659,12,Electronics,2025-08-01,11,6428,584
90660,50,Food,2026-02-14,4,2104,526
90661,44,Salon,2025-11-09,2,1232,616
90662,17,Food,2025-06-07,2,2203,1101
90663,37,Salon,2025-07-07,1,1136,1136
90664,31,Clothing,2025-05-06,2,1912,956
90665,26,Clothing,2025-10-27,11,5659,514
90666,16,Cinema,2025-05-08,7,3432,490
90667,1,Salon,2025-07-02,12,3340,278
90668,48,Furniture,2025-11-27,21,13513,643
90669,1,Salon,2025-10-18,12,3315,276
90670,20,Cinema,2025-05-17,16,4353,272
90671,14,Salon,2025-11-14,6,1607,267
90672,36,Food,2025-09-01,1,568,568
90673,22,Food,2026-04-10,3,1529,509
90674,8,Cinema,2025-10-07,18,4319,239
90675,27,Salon,2026-02-01,13,3010,231
90676,8,Cinema,2026-01-12,7,4229,604
90677,2,Food,2025-08-03,2,1450,725
90678,24,Electronics,2025-06-13,22,11607,527
90679,26,Clothing,2026-03-06,6,4128,688
90680,26,Clothing,2025-05-01,7,4020,574
90681,21,Food,2025-10-26,2,1051,525
90682,50,Food,2026-01-01,1,519,519
90683,22,Food,2025-11-13,2,1724,862
90684,17,Food,2026-02-04,2,1339,669
90685,25,Electronics,2026-02-15,24,18730,780
90686,26,Clothing,2026-01-24,16,6588,411
90687,10,Salon,2025-08-11,5,1869,373
90688,47,Clothing,2025-08-17,2,594,297
90689,45,Food,2025-04-21,3,1471,490
90690,6,Salon,2026-03-10,5,2217,443
90691,4,Food,2025-05-01,2,867,433
90692,23,Salon,2025-05-09,2,1320,660
